[0]
011000100101001101110110000100	743
011000100101011001110101000100	843
011000100101101101110100101101	991
011000100101001001110100101101	935
011000000101001101110010001101	748
011000100101101101111110001101	1020
elite=8	bestfit=1037 	average=896.233333
[27]
000000001101001011110110001101	680
011000100101001101111110001101	966
011000000101001011111100000100	680
001000100101011001110101000101	858
011000100101001011111100000100	772
011000100101001011111100000100	772
011000000111001001110100100101	790
011001100100101101110100101101	970
011000100101011001110101000100	843
011000100101011001110101001101	1008
011000100101001101111111001101	1058
011000000101001001110110010100	698
011000100101101101111110001101	1020
011000100101101101110110000100	797
011000100101011001110101001101	1008
011000100101001000111110000100	739
011110100101000111111100000101	1007
011000000101001011111100000100	680
011000100101001101111111001101	1058
011000100101001101111110001101	966
011000100101011001110101001101	1008
000000001101001011110110001101	680
011100100101001101111110001101	1037
011000000111001001110100100101	790
011001100100101101110100101101	970
011000100101001101111111001101	1058
011001100101001001110100100101	895
011000100101001011110100001101	879
000000001101001011110110001101	680
011000100101001011110100001101	879
elite=10	bestfit=1058 	average=874.866667
[28]
011000101101001101111110001101	993
011000100101011001110000001101	848
011000000111001001110100100101	790
111000101101001101111110001101	1020
011000100101001111110101000100	808
011000100101001101111110000101	898
010000000111001001110100101101	773
011000100101011001110000001101	848
011100100101001101110100000101	878
011000100101001011110110001101	912
011000100100101101110100101101	942
011001100101001001111110001101	992
011001000101001111111100000101	807
000000000101001101111111001101	799
011000100101011001111111000101	1031
011000100101011001111111000101	1031
011000100101001001110100110101	916
011000101101001101111110001101	993
011000100100101101110100101101	942
011000100101001101111110001101	966
011000100101001101111111001101	1058
011000100101011001110101001101	1008
011001100101001001111110001101	992
011000100101011001110101001101	1008
011000100101001101111111001101	1058
011001000101001111111100000101	807
011000100101011001110101000100	843
011000101101001101111110001101	993
011000100101001100111110001100	809
011000100101001001110100110101	916
elite=20	bestfit=1058 	average=922.633333
[29]
011001100101001001110100110101	944
111000100101000100111100001100	777
011000000101001101111011001101	898
011000101101001101101110001101	953
011000100101001001111111000101	988
011000100101001001111110001101	964
011000100101001101111111001101	1058
011000100101001100111100110001	839
011100100101001100111110001100	880
011000100101001001111110001101	964
011100100101001101111110001100	940
011000100101001100111110001100	809
011000100101001001111111000101	988
011000100101001100111100110001	839
111000101101001001110100101101	989
011000100101011001110000001101	848
011000100101001101111111000101	990
011000100101001001110100110101	916
010000000111001101111110001101	804
011001000101001111111100000101	807
011000000111001001110000100100	625
011100100101001100111110001100	880
011100100101001100111110001100	880
011100100101011001110101001101	1079
011000100101011001110100110001	882
011001000101001111111100000101	807
000000000101001101110100101101	678
011000100100001101111110000101	849
011001100101001111111100000101	899
011000100101011101111110001101	1009
elite=23	bestfit=1079 	average=892.766667
[30]
011100100101001100111110001100	880
011100100101001100111110001100	880
111001100101001100111100001000	754
011110100101001100011110001101	1021
011110100101001100011110001101	1021
011000101101001001110100101101	962
011100100101001101111110000101	969
011100100101001101110100101001	931
011001100101001111111100000101	899
011100100101001101111110000101	969
011001110101001011100100110100	892
011000100101001100111100110001	839
011000100101001100111100110001	839
011001000101001111111100000101	807
011011100101001001110100101101	1054
011100100101001100111100110001	910
011000100101001111111100001101	939
011000101101001101101110001101	953
011000100101001111111100001101	939
001001000101001111111100000101	725
011000101101001101101100110001	886
011100100101001101111110000101	969
011000100101001001111110001101	964
000000000101001100111110001100	550
011110100101001100011110001101	1021
011001100101001111111100001100	870
011001100101001111111100001100	870
011000000101001101111000001100	676
